id,name
78SHxLdtysAXgywQ4vE0Oa,Bush
5HRSYURV6LFFRCjAtiK0py,Joe Simon
41LfjfTCcTCUdykJqNyFw8,Dae Dae
0uMy5ZKVPBHauBYTTfCojq,Melba Moore
55CCS64lPz88twUDVquU1u,Roger Williams
33QmoCkSqADuQEtMCysYLh,The Archies
0Xf8oDAJYd2D0k3NLI19OV,CHIC
4F84IBURUo98rz4r61KF70,The White Stripes
1Zq8pfBl4ejCMrWdeAdphc,Eddie Murphy
5fU6lODhpw3GEGGJuaDprR,The Osmonds
7xGGqA85UIWX1GoTVM4itC,The Staple Singers
32r72WOqqRO1DtSznId7Lr,James Brown & The Famous Flames
3QoHE4hN2waHD2jELo0x9N,Mark Saunders
73JBR5s2PVvUjGu6tIqjqx,Walter Murphy
3JMRq98LrEi2ezxixzN2Is,The Big Apple Band
2yaixhgm3yXxjhJAH8SZy3,Freddie Jackson
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley
0KzlJXg6A3NVSCkRjecKnS,Larry Gatlin & The Gatlin Brothers
3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd
1kUmREHnKDz29HgPW0iU9Y,Geoffrey Williams
7rftfGIYEeZ79sLb58ZBDi,GABRIELLE
45iwrW9MTdauua4etsP41U,Bill Black's Combo
6nfYGe7IIuuP5bMY1jkJP6,Jermaine Dupri
3sc7iUG1Wwpwx7bHeZolgx,Bananarama
0SWtMcmZLgP04Kj5x0eCxa,Azul Azul
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes
7mPcfx7PhnBh6n4HMCd61A,John Michael Montgomery
7bIAlWmWIBUUijORNiZzmr,McGuffey Lane
3Wsbuy58Ku5N0hWjTuERRa,Wade Hayes
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios
3E6xrwgnVfYCrCs0ePERDz,Wisin
6nVcHLIgY5pE2YCl8ubca1,Jhayco
46n0cAhBmsRJZiX6GSFmbf,David Essex
6FbDoZnMBTdhhhLuJBOOqP,Jewel
3m5hegxlB80Z2zQb1893pc,Loleatta Holloway
24palKPwLQfeSNWeJo9euK,Sam & Bill
3r0OeTcOw37N9juMYyyw39,Junior M.A.F.I.A.
7EekKnlf2HwNaLLpL9Cpgy,Matt Stell
1IO0GVa1xjkFMXsg66FiE9,Lumidee
2sIx6SmAMw9IBySG3Uj0jf,Soul II Soul
2RhMHmV21ZDcSGZ872U4ZY,Caron Wheeler
24DQLSng7bKZD4GXLIaQbv,Percy Faith & His Orchestra
0nAYZn357xMuhaIrsW5mMC,Hugo Montenegro & His Orchestra and Chorus
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith
07lbidCU8ZwtNCUrmaO0QU,Bizarre Inc
4Uv0Jg45Oq7vBXXwQNhXyf,Brick
19y5MFBH7gohEdGwKM7QsP,Luther Vandross
5aBxFPaaGk9204ssHUvXWN,Michael W. Smith
3aTuTR5Nf6pVW3837q2ZL7,Maxi Priest
4UuoJfJ9UybJft7a8E6UHX,Better Than Ezra
772SIFJQiXTCfxncTK1UMn,Aaron Hall
1LsXqDdYVyONhrjAORENbu,Kaoma
10i8e4CH1K0Nf4XECvAcTd,100 Proof Aged In Soul
6meQXl5saAZt5MZnQcKCWF,The Gaylords
757aE44tKEUQEqRuT6GnEB,Roddy Ricch
2hlmm7s2ICUX0LVIhVFlZQ,Gunna
2mDUt0bSAdmgG3WQMhLJz9,Peter Brown
3aYT0KVT8R4CypWXkoV548,Noel
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn
7egNqIGRldMzifHoh8pib6,Al Martino
1kLU4FT0l2Bayn8Vir6jo3,Lidell Townsell
0RBsn08bagbVECVD8FLbSq,M T F
1BUKOA8zRAhTbh3xPE6gDm,Wanya Morris
45rAZqRt5nUUMatQzk8qJu,Johnny Lee
382aCtCMEd2Rg2DmcU9xw9,The Left Banke
6x9QLdzo6eBZxJ1bHsDkjg,Sisqo
64wglyu5BoOzwMXYjtAbfS,Chuck Jackson
1lMaDSraU3oiNUsVWJLHdF,Jars Of Clay
1z7b1Pr1rSlvWRzsW3HOrS,Russ
6veh5zbFpm31XsPdjBgPER,BIA
1yNOfXGQNGjAynk77wv85x,John Lee Hooker
2gBjLmx6zQnFGQJCAQpRgw,Nelly
2y2vaJMlqKJEAW84HUf98H,The New Colony Six
4RddZ3iHvSpGV4dvATac9X,Papa Roach
4EYRKWX3RvHihDHDr8TocR,The Mar-Keys
4WFTfNjxQYskBioYk39r9n,Billy Joe Royal
1OwarW4LEHnoep20ixRA0y,Robert Plant
6yJCxee7QumYr820xdIsjo,Zac Brown Band
6I7tqjEzznFPrardDfvsvq,Gene McDaniels
26fpZeMJX2vN9xuGq70yve,The Johnny Mann Singers
0Ttph0pOZiPNTD3y2wUUb6,Shanice
1kkpNi8Ii5MhBMxmUhN5g9,The Electric Prunes
7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman
03PCdNvkF81s7xHmtkNcoz,King Floyd
1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch
57ALvbCBaCkNlgTOSiUPdT,Aaron Neville
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery
6IFXsrXBpwbIqtOUOiAa3p,Rick Springfield
06nsZ3qSOYZ2hPVIMcr1IN,J.J. Cale
4mxWe1mtYIYfP040G38yvS,Alan Jackson
6SFUC6ORDCIBqPssCBpeHT,Patty Loveless
20kRNjGAzhnBIflemL8JfY,Romeo Void
5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn
5a2EaR3hamoenG9rDuVn8j,Prince
4uYwLU7k03RCQSRXGtQGg0,Orgy
72OaDtakiy6yFqkt4TsiFt,Cher
3jahzTuztFVegfKXChatkY,Trillville
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon
1XLWox9w1Yvbodui0SRhUQ,StaySolidRocky
4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company
4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin
7jocoSCuCtpCxCI6IbP8ye,Digital Underground
7t4XHvWfj0XtEB8SNFeALw,Tommy Roe
3vNHR4OsgOsktxndG612B7,Pratt & McClain
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis
2ziB7fzrXBoh1HUPS6sVFn,Audioslave
0WZ7IgzdjPvwFdjDjjuZm7,Esther Phillips
6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron
45TgXXqMDdF8BkjA83OM7z,Rod Wave
3P33qFNGBVXl86yQYWspFj,Martina McBride
2vaRrv3i7PDOXPEue24qe5,Hot Butter
65y3KN9OLgjpVvJikVBHqZ,Neal Hefti & his Orchestra and Chorus
132XHXfIbAJi5jQKmH986p,Charlie Sexton
72VzFto8DYvKHocaHYNWSi,Hot Chocolate
68kACMx6A3D2BYiO056MeQ,Teddy Pendergrass
77ZSVx5tJdeJdJsdJ3z2UX,The American Breed
5IDs1CK15HegSAhGEbSYXo,Billy Ocean
5v8jlSmAQfrkTjAlpUfWtu,Perry Como
1A92IAcd7A6npCA33oGM5i,The Proclaimers
1zgNpeHQe8GulzfVkYP2VK,The Trammps
1sAkg8871iPVI0wPbOfIZa,Fairground Attraction
2xDc4cU0Rj6YG8SrmAHIy0,Heather Headley
6f34Vi3DFJap7eJMDbpzEG,Aurra
0kObWap02DEg9EAJ3PBxzf,Starship
7rpf45DdbpweG51Acze45i,Kay Starr
6vz994XqqUulkf3I5W2C6a,The Megatrons
73KwO09942aGUnNO7bZiGa,Sherrié Austin
4tIQ6BeFRvYApoAyJmaeVC,Donna Fargo
2ix5hK8ZoH1xIvZ1N9RFAj,"Curtis Mayfield, Jerry Butler & The Impressions"
2zwHaEmXxX6DTv4i8ajNCM,Kris Allen
7AC976RDJzL2asmZuz7qil,Yes
7290H8m1Dwt8G7jm1y9CQx,Chris Isaak
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein
4zI2zJvXtw3LKrv0d1Al1b,Michele Lee
7k4MYPtpz3fAViMuuLi9ry,Jimmy Soul
2B4ZHz4QDWJTXPFPgO5peE,Warren G
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg
3tkZ5S6yPSkEQZV6wXqHGl,Bob Fisher
6WUYWmJKUgwQWaPjHq5OcP,Rockell
2X3YB3wL4fGa6cMOzHpnkT,Collage
73JEBdDEFeVaOLg3y0HhBD,Natalie Merchant
5qUHCOUsvVKUpVrMMmztMK,Jeffrey Osborne
1FqqOl9itIUpXr4jZPIVoT,The Drifters
3ywBpweKQY8MosUnAuPAgc,Bonnie Pointer
1cjZk1xXn3YCToNg3uJpA7,Mary Wells
3AQRLZ9PuTAozP28Skbq8V,The Script
1FmH6MmsNdjm11V4qa9nMW,Nyasia
64JgVJdkSDXU6AEJUOnspK,The Sweet
4SWH2LMiJE6xcN2ysLFb2B,Brian Connelly
7FY5V3XMwlNBPitEjXowHQ,Darius Rucker
3k5CKYmmh2MjzAl9Xo5tpt,Central Line
7nkLRaWHImCvWGHdNGnhVE,Ten Years After
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony
44azZyLI6j907fckDCg3qI,Nigel Olsson
4BM6qze88exQPVILQpcYpj,The Standells
4ElpGkeF1Mk09xTaOeUVA8,Celi Bee & The Buzzy Bunch
67SxctqWYOGe8lthWjTDwu,Brownsville Station
4BYxqVkZyFjtik7crYLg5Q,Chris Young
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION
1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean
6vdStXc79i2ITEfqoRaNCd,Denise LaSalle
242iqFnwNhlidVBMI9GYKp,The Verve Pipe
7CG3fjmCcZHXOnxYrpgE6W,The String-A-Longs
4SGITJm1kRaIEoqEwv360I,Ray Smith
4cRKPKk2z5Lzobgz1GKcIV,Betty Wright & Peter Brown
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow
1bdytLV3FPjyhfrb6BhMej,Asia
4KJ6jujcNPzOyhdNoiNftp,lovelytheband
3dkbV4qihUeMsqN4vBGg93,Al Green
0nCiidE5GgDrc5kWN3NZgZ,"Emerson, Lake & Palmer"
3MCjwjfIor5FkK3h639qkW,Rufus
6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan
5wpS6LUdQYMoAreKITVtrH,Amazing Rhythm Aces
5m7wCUhYhBh7A3A3YMxrbt,Queen Latifah
711MCceyCBcFnzjGY4Q7Un,AC/DC
0Y0ZlznP6vzTS1qAm5dvTN,Jimmie Rodgers
1eNkUXHPaXyuyC8NAgzykK,Jodeci
3WvSAXjcGIfzVWxjeuvKbl,The Hit Beat Makers
3KtW4xANJkgfEnFgMxaj8h,The Olympics
4ZXMlDqRxoSPRule503TB3,Casey Kelly
1GITtYH8OGvDPYfniEDxHA,Duice
3QP0XPDwbvGivqDAaJ5f5G,Adam Ant
21gGD9dUby5ls0belA1wqZ,H-Town
5rFi4jPBgt63Z1JXcLE9QX,Daddy Dewdrop
1eEfMU2AhEo7XnKgL7c304,Carpenters
73Np75Wv2tju61Eo9Zw4IR,Idina Menzel
6AUl0ykLLpvTktob97x9hO,Tee Grizzley
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer
2jirMwr4cHJzjtx8vDX5IO,Marilyn McCoo
090k1Fxa70NDQvkXmQBUfW,Billy Davis Jr.
0tkKwWigaADLYB9HdFCjYo,The Irish Rovers
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin
1zTUYXZHltJuaK4ONIzKDu,Pablo Flores
2p4FqHnazRucYQHyDCdBrJ,Simple Plan
3RnBzCfr8bQeLQQMGF6IeE,Joe Public
0MHgLfmQdutffmvWe5XBTN,Burl Ives
1eClJfHLoDI4rZe5HxzBFv,INXS
1CD77o9fbdyQFrHnUPUEsF,Traffic
1gVvCzqQy5epTJcFNwWJ37,Jewel Akens
6WdeJzjJhfgKjycVo39TCC,Hôtel
6loBF9iQdE11WSX29fNKqY,Howard Jones
0TqIPD4IS1w4e30R38B3vj,Rupert Holmes
6vbY3hOaCAhC7VjucswgdS,Twista
6OqQbeNe7Pi7Zi7SNTi9ko,Billy Gilman
2JSjCHK79gdaiPWdKiNUNp,Dionne Warwick
44vREmJC0OlVZjZaGLqVEd,Morray
0rXI0q8Cahq6numvPlloaq,Diana Ross & The Supremes
2gOghlWpnfwGGip7S1cMuq,Bob & Earl
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth
1bBZcz4jP7CoPlqpCFh4gz,Johnny Horton
1xtGjxE9c1YmEmFPCH6Izp,The New Power Generation
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons
5lJBrQQ88JjskJmJeVKX4F,Karyn White
1ZIMtrSe8sINPurERT4tRa,Karla Bonoff
5QW6Fuf8rC85McLea15MaK,Ray Anthony & His Orchestra
3Fl1V19tmjt57oBdxXKAjJ,Blueface
0iVed2Qu7dmL0pIYCj1Xw8,Jackie DeShannon
6SLAMfhOi7UJI0fMztaK0m,Rainbow
1L56apXminRPJqnqBN0vhe,Morris Day
2ubLClBEuddw29m7QRx4IL,Mel & Tim
4hzW2Vlxpq0gQRA6Dbqihj,Royal Philharmonic Orchestra conducted by Louis Clark
1VKy7hIBFmlBnfKPgPkuLH,The Cuff Links
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar
7ICvZfP4VHAPZ5Wdt03772,The Dixie Cups
3ZotbHeyVQKxQCPDJuQ4SU,Q-Tip
5sgpmIi6mJNrm3fs3swCa7,Johnny & The Hurricanes
2SwRWWKpFqktihz7o2rfYX,Tracie Spencer
4asCC4oxQcDzFXhCth2SgQ,Gary Puckett & The Union Gap
7ooOn6bokl4mGV4CEaUz6A,Shakespears Sister
0EYASMyi33J1ywBDgei1II,Kitty Kallen
271pvVqDFiREx6PqzwOX8p,Steve Lawrence
1ktvF9yU9iWgY0aGlKfTS4,Garnet Mimms & The Enchanters
296LotOmbj7eOX7r9l46fK,Soul For Real
6piiChdjB4mmBVvOs7rWco,The Hollywood Stars
2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore
5vngPClqofybhPERIqQMYd,George Strait
1zuJe6b1roixEKMOtyrEak,Tina Turner
1iNNWK8bYjc5EK0waLk1J1,Flatt & Scruggs
2W8UTum7bU7ue6m0r14H97,The Dramatics
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls
7urq0VfqxEYEEiZUkebXT4,112
06YQ6XwCdPUn8rAXV70gge,Republica
25NQNriVT2YbSW80ILRWJa,Faith Hill
2dogRElUKV20C2khRHqjRc,The Manhattan Transfer
10n5lhNDoSMUHWLlnST1yw,Slade
6Gb08eT3LlkGynDscl9vbz,The Rooftop Singers
2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project
2029eJThczywCgnjE33s33,2 In A Room
5xO4f5QyPMYnCPRyRveBSD,El DeBarge
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
5VfqJBmXcf6ZqXoGij5qTE,Tevin Campbell
2wMcQIxzH2LYHJZNxo9FcN,John Paul Young
45KpBChrKYWhTlU6N57ofu,Kix
0WjkBDqno4HbjwNDqyMgVa,Kenny Rogers & The First Edition
7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope
5Qi4Bb7a8C0a00NZcA77L0,D12
742YR9ZgF0tCO5juBfvPAU,Gwen McCrae
3APma4r8eWkC8R0ZH0wIoy,Hannah Jones
2VIoWte1HPDbZ2WqHd2La7,The Turtles
3Isy6kedDrgPYoTS1dazA9,Sean Paul
1UTPBmNbXNTittyMJrNkvw,Blake Shelton
2aS6jYh7ysTL1ZUsHneNgM,Berlin
60df5JBRRPcnSpsIMxxwQm,Otis Redding
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s
2AVVj8ezW2mJ0v8u7XydiF,Saving Abel
2qxJFvFYMEDqd7ui6kSAcq,Zedd
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris
4lDBihdpMlOalxy1jkUbPl,Grey
635NhD8wQskmUJhO2Lidhb,Preston Epps
0Xi59sEw38vRvwleSAVqoo,Marty Robbins
5PN2aHIvLEM98XIorsPMhE,Kim Carnes
3cgO5CdhEHKMxldjZlP5ix,Frankie Laine
1XhhO2dTs2fKyhILj0aam6,Phil Vassar
62sPt3fswraiEPnKQpAbdE,Bobby Brown
3hnOFLAUQAXJ9EZNxF7Wq9,Aqil Davidson
7GPNaPWw3STF8NYp39pd8G,Amii Stewart
0MlOPi3zIDMVrfA9R04Fe3,American Authors
2lFHVcUeJ9Gq6AZiU3ZAOa,3LW
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty
5odf7hjI7hyvAw66tmxhGF,Roger Daltrey
33wbkdcxtduHKY53LnI1Hf,Huey
5KDIH2gF0VpelTqyQS7udb,Staind
5xWPOujQqd4wXyB08slZ9Z,Peter Cetera
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant
6OWapcJm9xd55ci9CYbAuT,Los Lobos
0EVUivUkugMtNF09L4QBMH,Hi-Five
0OwaxYpG77PWKSLtj1QzG8,The Chambers Brothers
4awU3JRQXIYoxabdwO92AU,Edie Brickell & New Bohemians
3KQOgtRIeQVHdYFcNHKavs,Dorothy Moore
762310PdDnwsDxAQxzQkfX,Depeche Mode
2HBbky0Z08ZcCKVsXWbNE4,The Dave Clark Five
6I3M904Y9IwgDjrQ9pANiB,Kenny G
08DLZqQd6XDAVteF9nSEJ1,Paula Cole
5YBSzuCs7WaFKNr7Bky0Uf,Olivia
1B8ySGDAiXTCvnJNH4HSCG,All-4-One
0iiY1woiw7gL0gbd1Isc17,The Hondells
1qDxvNPoEt0quatnm19u9i,The Five Du-Tones
2i1IdHG5w0wiSmJGoqAGlj,Minnie Riperton
5nGIFgo0shDenQYSE0Sn7c,Evanescence
0EmeFodog0BfCgMzAIvKQp,Shakira
5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz
6XdNmRnf5FFzHkOMFasioL,Robert Parker
4pdM1TI8b1tZW3Jprzn5II,The Johnny Otis Show
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice
46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge
27T030eWyCQRmDyuvr1kxY,Scorpions
3jaS8HCylkZ3YKhn5t20DU,Walter Egan
30nQz03BZ9JSH183zqLttV,Michael Cooper
7r8RF1tN2A4CiGEplkp1oP,Ginuwine
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys
4KWTAlx2RvbpseOGMEmROg,R.E.M.
5rNhVm2CnqiO5Lv4Dt2lck,Jessica Andrews
2BQVRw9md4UKcGUrDXABCD,Tracy Lawrence
6YtJeguOS8yoMkmLLnzU7q,The Angels
0JDkhL4rjiPNEp92jAgJnS,Roy Orbison
3uuPMhG3hFjDQwMat8Zj9b,A.B. Logic
7CajNmpbOovFoOoasH2HaY,Calvin Harris
5EehXjjMktLuJmbRsM7YfB,Disciples
4OGuNAnRFWZOgOA2d51taz,Johnnie Taylor
5eAWCfyUhZtHHtBdNk56l1,System Of A Down
0a1BmEq1mZ5ufKMC2fsziR,The Tymes
3AO6RTDA16mg8czQI5Y9K0,Duncan Sheik
2qQeKHrQJHLLbvDAOSO874,Winger
2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff
70BYFdaZbEKbeauJ670ysI,Shinedown
4KCnuZQWRl9FEwAcduZhP9,Sue Thompson
1sldhz8tzC100cRAdfnMht,Lobo
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels
18JD8DVlD1fakDAw7E9LFC,2 Unlimited
4OEVU4xeqX03Wk1H7EXiaq,The Party
67ZoIyKhetbA0x8LHzUXuE,Freddie North
5Ph9AkswS5rY4Y0pVrYoSZ,Yvette Michele
02rd0anEWfMtF7iMku9uor,Reba McEntire
0z5DFXmhT4ZNzWElsM7V89,Erasure
4W4gYpQ2AQq7US2HZS13Qw,Blessid Union Of Souls
1EtE0iSY6iFlN9L9c53ETy,Michel Legrand
2OJEqa0vH3epErNtguOFFp,Eddie Fontaine
4eAOcbAXIF4BmbN6E1QIlw,Christina Milian
6hpEpmvfhm26T0Mc8x65ox,Bo Donaldson & The Heywoods
21E3waRsmPlU7jZsS13rcj,Ne-Yo
0nAVvgfE9yI4DwvMiYwk8a,Johnny Nash
5tth2a3v0sWwV1C7bApBdX,Lil' Kim
7E5taE9LniGvMzEHpiOupV,The Jimmy Castor Bunch
694QW15WkebjcrWgQHzRYF,Everclear
396Kh0m4wGUvcMUULw71yi,Zapp
6Uhp7WA6sjm5ZL6Xz561de,Living Colour
3niqfoc7C6lIeCNVz8iZYE,Framing Hanley
3NPpFNZtSTHheNBaWC82rB,X Ambassadors
2L9desEFj6VPtB3yBAxxap,George Maharis
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney
6l3HvQ5sa6mXTsMTB19rO5,J. Cole
0Wt8hmgHtXUgwsLg5NpMZv,Vanity Fare
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance
0fiWOxhsBsQQvFDtxUQWo0,Brett Young
2tUGlReCZRMoRgl0IS79i3,No Mercy
4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt
4S9EykWXhStSc15wEx8QFK,Céline Dion
33OmSxFFBOPQL3AcoAFAmA,Billy Grammer
1By9QBFnjZAoI83BZppHlt,Billy Currington
2TI7qyDE0QfyOlnbtfDo7L,Dave Matthews Band
4jWGfUCFeTu5e0wprRhHXR,Big Tymers
1Cq0LAHFfvUTBEtMPXUidI,O.A.R.
7Kkx4dACo6kFSeT9wjfVA5,Raspberries
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez
7fUtt9kVZOyn9LWy0JbDRI,Agnetha Fältskog
6YHEMoNPbcheiWS2haGzkn,Michael Bolton
2QMsj4XJ7ne2hojxt6v5eb,Riley Green
0TnOYISbd1XYRBk9myaseg,Pitbull
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins
0uPJNqmDRzjZJZXXG6HDtt,Remy Shand
3ICyfoySNDZqtBVmaBT84I,War
6nKqt1nbSBEq3iUXD1Xgz8,Petula Clark
0kuEP1E9k3WBEwMKwEmp9u,Willa Ford
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson
5pTDagkiVMJC5DJtSAdbXg,Nona Hendryx
0WO15UbgUyKKtn1anzZP5u,Deborah Allen
0urTpYCsixqZwgNTkPJOJ4,Aaliyah
1ARZrF9nU4zgdDHuBIfqMq,Webb Pierce
1aRdnBeUqTNY9zdBzOrkvJ,James Darren
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo
02da1vDJ2hWqfK7aJL6SJm,Soul Asylum
4fmVPsGxjwP5ruiTEvIcOt,Desmond Dekker & The Aces
3lzlUccNrekC1oFPCjNIOX,The Lettermen
3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina
3F2Y683ovlWT53WKCeq0oj,Goodie Mob
77kULmXAQ6vWer7IIHdGzI,Jordan Davis
64FApEYIhlgTZCvNmV4pj5,Godspell Ensemble
3QZKZBEmr54lAVI5XvmjnM,The Coasters
3BLqcKdqgBI3oJvVg7Odz8,The Vibrations
7keGfmQR4X5w0two1xKZ7d,Kungs
726MxZBpkxnnoKl6aN7mmj,Cookin' On 3 Burners
2BgyJtxoixkegtJX6HqT4w,Eddie Holland
43BqXck54700EkPfzu1yex,Rod Bernard
36QJpDe2go2KgaRleHCDTp,Led Zeppelin
1b1N51wmSK0ckxFAMPSSHO,The Impressions
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots
7yKK2YS0GfWJQ4HinUgkdi,The Experienced
1kCqTUSrWJEHZm2GSpRuMV,Maxine Brown
2YdVmtVBpIrv0N6WiBzSqm,Atlantic Starr
4fsh5BPGWt8oGFUwQ6msCk,Country Joe McDonald
2DWQX92uew7DlsgN0yD775,Dave Mason
6lHL3ubAMgSasKjNqKb8HF,Mýa
5g2n2H9ndqvejERtwZ1rHh,The Rascals
6gbGGM0E8Q1hE511psqxL0,Ray J
42zQWH4QjEPz9xO4tJpgjZ,The Highwaymen
5fbhwqYYh4YwUoEs582mq5,The Spinners
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield
2OFpmma3V9yxT5XXgytGns,Lone Justice
5l6cEOynnkfX7PS7zCMRU0,Franke & The Knockouts
40enFxfEXXsEXKOt1vgx0k,Martika
2SHhfs4BiDxGQ3oxqf0UHY,Roxette
5aYyPjAsLj7UzANzdupwnS,Good Charlotte
6sQVeggRv1AhrMzuCjhCZe,Jamie O'Neal
72KyoXzp0NOQij6OcmZUxk,Midnight Oil
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia
68tUWDLwgRP7Ch2Gj8vQ1k,Michael Stanley Band
57LYzLEk2LcFghVwuWbcuS,Summer Walker
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello
3X0tJzVYoWlfjLYI0Ridsw,Suzanne Vega
40Md3Hc0aa1UzgyEmMSIHM,Chi Coltrane
5gYUDgAOPYzdNOQPqVjiE2,Kevin Lamb
3vHV92ecrylnUHDM4d2MtC,Tyler Farr
3KGQvnOoqUHi3KxKQMZtXr,The Box Tops
23rleGXVOVVgTk3xgtmfE4,Gordon Lightfoot
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings
5W5bDNCqJ1jbCgTxDD0Cb3,Willie Nelson
0le01dl1WllSHhjEXRl4in,Tamia
54R6Y0I7jGUCveDTtI21nb,Boney M.
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding
5mgr0FFpvy267wKVAYg8qp,Lit
2eynOGnZLqDuEJwbRHlHN1,J.J. Fad
